"vbycslFjiNV","HTS_VMCC_Seen","201711","Chiga Dispensary","13524","qRvHoE9Efw3","YHx6ZCdJgEN","152"
"vbycslFjiNV","HTS_VMCC_Seen","201711","Chiga Dispensary","13524","ghbXLDP0pAU","YHx6ZCdJgEN","12"
"vbycslFjiNV","HTS_VMCC_Seen","201711","Chiga Dispensary","13524","WGmqwNepfWt","YHx6ZCdJgEN","15"
"vbycslFjiNV","HTS_VMCC_Seen","201711","Chiga Dispensary","13524","ueVGrYBNuPK","YHx6ZCdJgEN","18"
"vbycslFjiNV","HTS_VMCC_Seen","201711","Chiga Dispensary","13524","mfmDEm7LVcs","YHx6ZCdJgEN","4"
"vbycslFjiNV","HTS_VMCC_Seen","201711","Chiga Dispensary","13524","D14cPBnSIGY","YHx6ZCdJgEN","1"
"vbycslFjiNV","HTS_VMCC_Seen","201711","Chiga Dispensary","13524","VnJ5yQLYvmG","YHx6ZCdJgEN","5"
"V5tTfNm58fb","HTS_VMCC_Screened","201711","Chiga Dispensary","13524","qRvHoE9Efw3","YHx6ZCdJgEN","152"
"V5tTfNm58fb","HTS_VMCC_Screened","201711","Chiga Dispensary","13524","ghbXLDP0pAU","YHx6ZCdJgEN","12"
"V5tTfNm58fb","HTS_VMCC_Screened","201711","Chiga Dispensary","13524","WGmqwNepfWt","YHx6ZCdJgEN","15"
"V5tTfNm58fb","HTS_VMCC_Screened","201711","Chiga Dispensary","13524","ueVGrYBNuPK","YHx6ZCdJgEN","18"
"V5tTfNm58fb","HTS_VMCC_Screened","201711","Chiga Dispensary","13524","mfmDEm7LVcs","YHx6ZCdJgEN","4"
"V5tTfNm58fb","HTS_VMCC_Screened","201711","Chiga Dispensary","13524","D14cPBnSIGY","YHx6ZCdJgEN","1"
"V5tTfNm58fb","HTS_VMCC_Screened","201711","Chiga Dispensary","13524","VnJ5yQLYvmG","YHx6ZCdJgEN","5"
"vlntnxTi1U0","HTS_VMCC_Known HIV +","201711","Chiga Dispensary","13524","qRvHoE9Efw3","YHx6ZCdJgEN","2"
"vlntnxTi1U0","HTS_VMCC_Known HIV +","201711","Chiga Dispensary","13524","ghbXLDP0pAU","YHx6ZCdJgEN","1"
"vlntnxTi1U0","HTS_VMCC_Known HIV +","201711","Chiga Dispensary","13524","WGmqwNepfWt","YHx6ZCdJgEN","1"
"vlntnxTi1U0","HTS_VMCC_Known HIV +","201711","Chiga Dispensary","13524","ueVGrYBNuPK","YHx6ZCdJgEN","3"
